song,scene,duration,confidence,loudness,tempo,tempo_confidence,key,key_confidence,mode,mode_confidence,time_signature,time_signature_confidence,name,type,active_lights,colors,avg_brightness,avg_strobe,uses_mfft,uses_time,uses_bool,active_light_types,dominant_color
Count You In,blue_pulse,20.87067,0.194,-4.788,134.966,0.752,7,0.003,1,0.149,4,1.0,blue_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",blue
Baby Girl,discovibe,24.78031,1.0,-6.822,120.757,0.333,2,0.0,1,0.0,4,1.0,discovibe,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6', 'discoball', 'ropes']","{'blue': 4, 'pink': 4}",70.0,0.1111111111111111,True,True,True,"{'dimmer': 2, 'rgb': 8, 'strobe': 1}",blue
Baby Girl,party,31.2749,0.668,-3.153,120.915,0.577,11,0.001,0,0.223,4,1.0,party,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']","{'purple': 2, 'pink': 4, 'blue': 1, 'green': 1}",28.333333333333332,85.0,True,True,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",pink
Baby Girl,ambient1,13.8759,0.898,-6.884,121.019,0.787,7,0.448,1,0.269,4,1.0,ambient1,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 4, 'purple': 4}",,0.0,False,True,False,"{'rgb': 8, 'dimmer': 2}",blue
Baby Girl,pink_bass_pulse,29.877,0.692,-3.381,120.965,0.514,2,0.066,1,0.218,4,1.0,pink_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'pink': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",pink
Baby Girl,pink_bass_pulse,11.26627,0.201,-3.08,121.011,0.426,10,0.389,0,0.528,4,1.0,pink_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'pink': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",pink
RATATA,flicker,16.95099,1.0,-8.683,123.99,0.569,2,0.0,1,0.0,4,1.0,flicker,effect,"['orb', 'ropes']",{},,,False,False,True,{'dimmer': 2},
RATATA,red_pulse,15.00617,0.735,-4.843,123.982,0.554,10,0.162,0,0.44,4,1.0,red_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",red
RATATA,sexy,15.48395,0.76,-5.626,123.88,0.707,9,0.416,1,0.257,4,1.0,sexy,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6']",{'red': 8},106.38888888888889,0.0,True,False,False,"{'rgb': 8, 'dimmer': 1}",red
RATATA,red_pulse,15.48536,0.47,-4.346,123.991,0.864,2,0.0,1,0.0,4,1.0,red_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",red
RATATA,sexy,14.98923,0.354,-4.16,124.02,0.648,1,0.041,0,0.228,4,1.0,sexy,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6']",{'red': 8},106.38888888888889,0.0,True,False,False,"{'rgb': 8, 'dimmer': 1}",red
RATATA,ambient2,15.49317,0.295,-5.486,123.997,0.698,0,0.502,1,0.51,4,1.0,ambient2,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']",{'red': 8},,0.0,False,True,False,"{'rgb': 8, 'dimmer': 2}",red
RATATA,red_bass_pulse,15.48038,0.518,-4.408,124.06,0.864,9,0.49,1,0.377,4,1.0,red_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",red
RATATA,red_echo,17.88494,0.747,-6.004,123.896,0.763,9,0.273,1,0.297,4,0.912,red_echo,build,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'red': 8},,255.0,False,True,False,{'rgb': 8},red
Satisfaction,sexy,7.94785,1.0,-6.272,130.222,0.917,9,0.244,1,0.557,4,1.0,sexy,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6']",{'red': 8},106.38888888888889,0.0,True,False,False,"{'rgb': 8, 'dimmer': 1}",red
Satisfaction,sexy,14.80082,0.376,-4.519,129.849,0.675,11,0.315,1,0.38,4,1.0,sexy,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6']",{'red': 8},106.38888888888889,0.0,True,False,False,"{'rgb': 8, 'dimmer': 1}",red
Satisfaction,suave,13.8341,1.0,-10.1,130.061,0.235,3,0.0,1,0.0,4,1.0,suave,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'off': 8},5.833333333333333,0.0,False,False,True,"{'dimmer': 4, 'rgb': 8, 'strobe': 1}",off
Satisfaction,red_bass_pulse,13.82852,1.0,-4.044,130.249,0.564,5,0.0,1,0.0,4,1.0,red_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",red
Satisfaction,red_bass_pulse,17.07589,0.446,-2.925,130.013,0.633,11,0.723,1,0.536,4,1.0,red_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",red
Satisfaction,sexy,14.55299,0.2,-3.579,130.203,0.588,6,0.084,1,0.233,4,1.0,sexy,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6']",{'red': 8},106.38888888888889,0.0,True,False,False,"{'rgb': 8, 'dimmer': 1}",red
Satisfaction,red_bass_pulse,21.69199,0.205,-2.919,129.953,0.584,0,0.535,1,0.472,4,1.0,red_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",red
Satisfaction,red_echo,52.39425,0.712,-3.165,130.019,0.65,11,0.843,1,0.508,4,1.0,red_echo,build,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'red': 8},,255.0,False,True,False,{'rgb': 8},red
Satisfaction,hell,51.67598,0.839,-4.041,129.925,0.527,3,0.274,0,0.382,4,1.0,hell,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'red': 8},,,False,False,True,{'rgb': 8},red
Satisfaction,red_echo,69.22694,0.933,-2.128,130.045,0.44,6,0.216,1,0.359,4,1.0,red_echo,build,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'red': 8},,255.0,False,True,False,{'rgb': 8},red
Satisfaction,red_pulse,8.384,0.348,-3.278,128.691,0.566,6,0.0,1,0.0,4,1.0,red_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",red
Marea (we’ve lost dancing),chill_pink,17.76868,1.0,-8.217,123.089,0.81,1,0.0,1,0.0,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Marea (we’ve lost dancing),ambient1,30.21171,0.945,-11.821,123.564,0.31,5,0.5,0,0.498,4,0.967,ambient1,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 4, 'purple': 4}",,0.0,False,True,False,"{'rgb': 8, 'dimmer': 2}",blue
Marea (we’ve lost dancing),pink_pulse,64.9319,0.858,-6.263,123.129,0.695,1,0.389,1,0.426,4,0.952,pink_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'pink': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",pink
Marea (we’ve lost dancing),chill_blue,29.27648,1.0,-7.816,123.16,0.572,1,0.912,1,0.553,4,1.0,chill_blue,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'blue': 8},102.5,0.0,True,False,False,{'rgb': 8},blue
Marea (we’ve lost dancing),ambient1,30.40407,0.517,-8.99,122.865,0.385,5,0.634,0,0.529,4,0.967,ambient1,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 4, 'purple': 4}",,0.0,False,True,False,"{'rgb': 8, 'dimmer': 2}",blue
Marea (we’ve lost dancing),hypno,43.95889,0.853,-5.69,122.828,0.653,1,0.0,1,0.018,4,1.0,hypno,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'dimmer': 4}",blue
Marea (we’ve lost dancing),hypno,68.82327,0.093,-6.258,123.044,0.603,8,0.437,1,0.514,4,1.0,hypno,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'dimmer': 4}",blue
Take A Step Back,whispers,15.47665,1.0,-14.751,127.176,0.109,5,0.78,0,0.555,4,1.0,whispers,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 3, 'purple': 3, 'green': 2}",20.833333333333332,0.0,True,True,True,"{'rgb': 8, 'dimmer': 2, 'strobe': 1}",blue
Take A Step Back,whispers,17.5348,0.891,-6.135,126.324,0.424,2,0.291,1,0.243,4,1.0,whispers,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 3, 'purple': 3, 'green': 2}",20.833333333333332,0.0,True,True,True,"{'rgb': 8, 'dimmer': 2, 'strobe': 1}",blue
Take A Step Back,prance,22.48054,0.77,-5.093,125.937,0.692,7,0.247,1,0.369,4,1.0,prance,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},102.29166666666667,0.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",blue
Take A Step Back,blue_bass_pulse,25.13705,0.417,-5.398,126.093,0.692,0,0.728,1,0.55,4,1.0,blue_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",blue
Take A Step Back,red_bass_pulse,13.38781,0.725,-11.856,125.385,0.127,5,0.077,0,0.413,4,1.0,red_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",red
Take A Step Back,suave,15.34859,0.671,-6.26,125.944,0.448,0,0.0,0,0.0,4,1.0,suave,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'off': 8},5.833333333333333,0.0,False,False,True,"{'dimmer': 4, 'rgb': 8, 'strobe': 1}",off
Take A Step Back,hypno,37.78972,0.864,-5.133,125.941,0.673,1,0.559,1,0.482,4,1.0,hypno,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'dimmer': 4}",blue
Take A Step Back,hell,12.84483,0.12,-6.314,125.897,0.993,1,0.0,1,0.0,4,1.0,hell,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'red': 8},,,False,False,True,{'rgb': 8},red
Rave Ghost,whispers,10.86899,1.0,-17.632,145.336,0.547,1,0.0,1,0.0,4,1.0,whispers,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 3, 'purple': 3, 'green': 2}",20.833333333333332,0.0,True,True,True,"{'rgb': 8, 'dimmer': 2, 'strobe': 1}",blue
Rave Ghost,prance,29.40303,0.913,-6.167,144.943,0.387,6,0.049,1,0.255,4,1.0,prance,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},102.29166666666667,0.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",blue
Rave Ghost,whispers,13.55736,0.343,-8.976,145.511,0.347,5,0.54,1,0.373,4,1.0,whispers,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 3, 'purple': 3, 'green': 2}",20.833333333333332,0.0,True,True,True,"{'rgb': 8, 'dimmer': 2, 'strobe': 1}",blue
Rave Ghost,hypno,16.47174,0.468,-6.607,146.499,0.431,9,0.617,0,0.35,4,1.0,hypno,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'dimmer': 4}",blue
Rave Ghost,blue_bass_pulse,10.32159,0.589,-5.895,145.629,0.507,6,0.0,0,0.0,4,1.0,blue_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",blue
Rave Ghost,hypno,13.19537,0.472,-6.436,144.905,0.328,0,0.105,1,0.44,4,1.0,hypno,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'dimmer': 4}",blue
Rave Ghost,whispers,24.03312,0.938,-13.624,145.104,0.389,6,0.037,1,0.346,4,1.0,whispers,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 3, 'purple': 3, 'green': 2}",20.833333333333332,0.0,True,True,True,"{'rgb': 8, 'dimmer': 2, 'strobe': 1}",blue
Rave Ghost,whispers,15.98259,0.628,-5.486,145.117,0.309,6,0.097,1,0.335,4,1.0,whispers,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 3, 'purple': 3, 'green': 2}",20.833333333333332,0.0,True,True,True,"{'rgb': 8, 'dimmer': 2, 'strobe': 1}",blue
Rave Ghost,whispers,13.19731,0.569,-7.975,144.773,0.316,10,0.0,0,0.0,4,1.0,whispers,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 3, 'purple': 3, 'green': 2}",20.833333333333332,0.0,True,True,True,"{'rgb': 8, 'dimmer': 2, 'strobe': 1}",blue
Rave Ghost,bloop,12.83648,0.648,-5.438,144.681,0.51,7,0.248,1,0.537,4,1.0,bloop,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'blue': 8},,,False,False,True,{'rgb': 8},blue
Rave Ghost,blue_bass_pulse,11.65381,0.911,-7.454,144.35,0.275,1,0.0,1,0.0,4,1.0,blue_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",blue
Rave Ghost,whispers,15.02762,0.599,-6.908,144.97,0.548,1,0.0,1,0.0,4,1.0,whispers,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 3, 'purple': 3, 'green': 2}",20.833333333333332,0.0,True,True,True,"{'rgb': 8, 'dimmer': 2, 'strobe': 1}",blue
Rave Ghost,flicker,8.41044,0.842,-18.846,132.255,0.42,6,0.0,1,0.0,4,1.0,flicker,effect,"['orb', 'ropes']",{},,,False,False,True,{'dimmer': 2},
Hollywood Baby,white_bass_pulse,14.37881,1.0,-4.798,78.198,0.195,10,0.5,1,0.535,1,1.0,white_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'white': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",white
Hollywood Baby,chill_pink,7.76345,0.404,-8.599,77.19,0.678,10,0.0,0,0.0,1,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Hollywood Baby,electric,24.02982,0.678,-2.463,77.37,0.323,10,0.067,1,0.369,4,1.0,electric,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6']",{'white': 8},,,False,False,True,"{'rgb': 8, 'strobe': 1}",white
Hollywood Baby,white_echo,23.38445,0.211,-3.315,77.319,0.257,10,0.558,1,0.492,4,1.0,white_echo,build,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'white': 8},,255.0,False,True,False,{'rgb': 8},white
Hollywood Baby,white_bass_pulse,10.01291,0.067,-2.884,78.43,0.193,5,0.115,1,0.424,4,1.0,white_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'white': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",white
Hollywood Baby,chill_white,17.06326,0.184,-3.654,77.405,0.513,5,0.003,1,0.176,4,1.0,chill_white,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'white': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",white
Hollywood Baby,white_bass_pulse,29.50682,0.023,-3.346,77.3,0.229,10,0.312,1,0.35,4,1.0,white_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'white': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",white
Hollywood Baby,chill_white,10.12335,0.425,-4.267,77.227,0.65,8,0.185,1,0.476,4,1.0,chill_white,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'white': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",white
Hollywood Baby,fullstrobe,14.80163,0.631,-2.165,77.177,0.184,10,0.133,1,0.411,4,1.0,fullstrobe,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6']",{'white': 8},255.0,206.11111111111111,False,False,True,"{'rgb': 8, 'strobe': 1}",white
Hollywood Baby,electric,23.97564,0.364,-2.5,77.328,0.195,10,0.388,1,0.51,4,1.0,electric,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6']",{'white': 8},,,False,False,True,"{'rgb': 8, 'strobe': 1}",white
Hollywood Baby,white_bass_pulse,12.65319,0.102,-2.84,77.288,0.227,5,0.0,1,0.0,4,1.0,white_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'white': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",white
Latch,pink_pulse,17.42155,1.0,-8.013,122.071,0.9,10,0.026,0,0.232,4,1.0,pink_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'pink': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",pink
Latch,chill_pink,16.218,0.833,-6.327,122.125,0.664,1,0.0,1,0.11,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Latch,chill_pink,10.83,0.426,-5.168,121.781,0.572,1,0.41,1,0.477,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Latch,chill_pink,19.65777,0.694,-8.441,122.068,0.328,5,0.182,0,0.602,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Latch,chill_pink,16.40111,0.75,-5.912,120.835,0.246,1,0.345,1,0.571,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Latch,fairies,15.73313,0.647,-5.787,122.043,0.628,6,0.592,0,0.531,4,1.0,fairies,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'purple': 8},,,False,False,True,{'rgb': 8},purple
Latch,fairies,15.2444,0.151,-4.551,122.043,0.381,1,0.432,1,0.36,4,1.0,fairies,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'purple': 8},,,False,False,True,{'rgb': 8},purple
Latch,chill_pink,16.23192,0.373,-6.532,122.009,0.628,7,0.039,1,0.297,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Latch,chill_pink,15.7385,0.557,-3.942,122.009,0.475,7,0.166,1,0.464,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Latch,white_echo,15.72331,0.694,-5.51,121.671,0.113,5,0.0,0,0.154,4,1.0,white_echo,build,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'white': 8},,255.0,False,True,False,{'rgb': 8},white
Latch,chill_pink,23.73265,0.612,-6.645,121.712,0.371,7,0.069,1,0.275,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Latch,chill_pink,43.29711,0.672,-4.774,121.786,0.353,1,0.537,1,0.474,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
